Year,Month,ppt (mm),tmean (degrees C),PET,spei_1,spei_12,Site,Wat.Bal,spei1_RP,spei12_RP,ppt.anomaly,tmean.anomaly
1977,12,18.77,-5.8,0,1.019757879112463,1.9225318556960522,Niobrara,18.77,0.9405064908869826,1.9395269943931053,-24.965770000000003,-14.655207999999998
1978,1,7.45,-13,0,0.03891599712964404,1.8924484011995515,Niobrara,7.45,0.012541977371279331,1.9125113551736788,-36.28577,-21.855207999999998
1978,2,26.76,-10.8,0,1.2380408984151836,1.861010245443368,Niobrara,26.76,1.091270831032448,1.8784203156344994,-16.97577,-19.655208000000002
1978,3,7.54,0.6,1.38817530638195,-0.8937214728129567,1.2560691469176635,Niobrara,6.15182469361805,-0.9305041094467055,1.355339195674278,-36.19577,-8.255208
1978,4,101.49,7.6,32.76031607061178,1.2717930237730777,1.552761303251928,Niobrara,68.72968392938822,1.427321085273204,1.5804525970887358,57.75422999999999,-1.2552079999999997
1978,5,89,14.5,81.15144246998517,0.06343611583429122,1.3663794372886668,Niobrara,7.84855753001483,0.22898260131757858,1.505512570049153,45.26423,5.644792000000001
1978,6,62.22,20.3,123.74880450175725,-0.6782430853020235,1.134521208959075,Niobrara,-61.52880450175725,-0.4893588761700791,1.2855386989421762,18.484229999999997,11.444792000000001
1978,7,120.03,22.9,145.36654778983856,1.2062232816015195,1.306260891422936,Niobrara,-25.336547789838562,1.1674935186799533,1.397735024874463,76.29423,14.044792
1978,8,60.26,21.9,127.56882175419574,0.3581370957664538,1.0235274284605536,Niobrara,-67.30882175419575,0.4143353854183535,1.1913658461161947,16.524229999999996,13.044792
1978,9,19.9,19.7,96.95997342947867,-1.4280957618924517,0.5139751806738567,Niobrara,-77.05997342947867,-1.4232943795979616,0.7474964832610917,-23.835770000000004,10.844792
1978,10,9.86,10.6,41.648136978456584,-1.0115532908181337,0.11498990879461007,Niobrara,-31.788136978456585,-0.8515284998394835,0.3533372855329526,-33.87577,1.7447920000000003
1978,11,14.09,0.3,0.47552634597678506,0.21543909910180403,0.07333854760067272,Niobrara,13.614473654023215,0.2639634208032552,0.3134385017609324,-29.645770000000002,-8.555207999999999
1978,12,15.67,-8.1,0,0.7501790392126576,0.029060478853654585,Niobrara,15.67,0.6548678647086833,0.2513394928615516,-28.06577,-16.955208
1979,1,22.49,-14.3,0,1.7144264469182187,0.18661647430894907,Niobrara,22.49,1.7261334411791645,0.34349547456709373,-21.245770000000004,-23.155208000000002
1979,2,2.58,-9.8,0,-1.1048930416901313,-0.006953588047591806,Niobrara,2.58,-0.9775001368918299,0.16371077385317387,-41.155770000000004,-18.655208000000002
1979,3,42.81,0.9,2.266544508952884,0.8852410171585791,0.2873912270390152,Niobrara,40.54345549104712,0.920090186169176,0.4810487948637552,-0.92577,-7.955207999999999
1979,4,48.53,7.7,33.28224109892051,-0.15334916539385726,-0.19288831181135369,Niobrara,15.247758901079493,0.036017209577055995,0.059319332044281206,4.794229999999999,-1.1552079999999991
1979,5,73.44,13.1,71.77561354574165,-0.08238358115927331,-0.28877131711462284,Niobrara,1.6643864542583486,0.0733162433088466,-0.09338710312506567,29.704229999999995,4.244792
1979,6,108.72,19.5,117.87660207113001,0.5979131695782672,0.1564817659793982,Niobrara,-9.15660207113001,0.8324557037923199,0.33115901383058527,64.98423,10.644792
1979,7,92.71,22.6,143.067058763137,0.7283053763104089,-0.04516938211758083,Niobrara,-50.357058763137005,0.7117215543985178,0.17977296511126803,48.97422999999999,13.744792000000002
1979,8,42.05,21.3,123.35501083705694,-0.12848341608710429,-0.15571297824831112,Niobrara,-81.30501083705694,-0.0900986514171022,0.08940616317808492,-1.685770000000005,12.444792000000001
1979,9,60.47,19.3,94.5845738656834,0.04603850274018922,0.19285712493206855,Niobrara,-34.1145738656834,0.09212571988885859,0.4485833520020258,16.734229999999997,10.444792000000001
1979,10,52.93,10.7,42.12368613977477,0.6729876382300625,0.557197813078168,Niobrara,10.80631386022523,0.9240587171765424,0.7645178136131479,9.194229999999997,1.844792
1979,11,39.35,-0.4,0,1.5791464231336112,0.7474303980903724,Niobrara,39.35,1.4769641926034762,0.9351802317513107,-4.385770000000001,-9.255208
1979,12,1.01,0.7,1.273954869513101,-1.5909174120441338,0.6184012701958164,Niobrara,-0.2639548695131011,-1.749614337233776,0.7981764495766211,-42.725770000000004,-8.155208
1980,1,7.14,-6.1,0,-0.019419474656987293,0.529005181609077,Niobrara,7.14,-0.047304910135799225,0.6703197250651078,-36.59577,-14.955207999999999
1980,2,9.28,-4.2,0,-0.1931904637207126,0.5894695657639876,Niobrara,9.28,-0.21583939887228384,0.7329550150207356,-34.45577,-13.055208
1980,3,34.02,-0.6,0,0.6266608102407799,0.5619387577336611,Niobrara,34.02,0.6867669545611744,0.73755437404675706,-9.71577,-9.455207999999999
1980,4,15.89,9.6,43.45353609392456,-1.507418047948794,0.20814474756579396,Niobrara,-27.56353609392456,-1.3444401196980276,0.44441647073350904,-27.84577,0.7447920000000003
1980,5,60.37,15.1,85.22912285621868,-0.7192261766082875,-0.05436701660182876,Niobrara,-24.859122856218683,-0.6369895938093125,0.14354424790852863,16.634229999999995,6.244792
1980,6,59.97,21.4,131.90215364803998,-0.9504654190711902,-0.622067243609539,Niobrara,-71.93215364803999,-0.8005496132343507,-0.4559577139291352,16.234229999999997,12.544792
1980,7,30.55,25.6,166.33840589084008,-1.3483774548627956,-1.1885822722416226,Niobrara,-135.78840589084007,-1.5031901013401237,-1.029048538417132,-13.185770000000002,16.744792000000004
1980,8,98.14,22.8,133.934784363043,1.199116955985526,-0.903443231935475,Niobrara,-35.79478436304301,1.2896319077814056,-0.7051665110944214,54.40423,13.944792000000001
1980,9,10.68,18.1,87.52071726163703,-1.4202002453359748,-1.1882835512176093,Niobrara,-76.84071726163702,-1.414979462374668,-1.046912699826084,-33.05577,9.244792000000002
1980,10,47.68,9.5,36.480577774177974,0.684975594400903,-1.2108985115507402,Niobrara,11.199422225822026,0.9362513127803813,-1.0273430934827779,3.9442299999999975,0.6447920000000007
1980,11,3.97,4.4,12.23034944610231,-1.3086100164910222,-1.5501662099114546,Niobrara,-8.260349446102309,-1.3831796975401525,-1.4200221218890674,-39.76577,-4.455207999999999
1980,12,12.99,-1.8,0,0.47569884988609906,-1.4759960507316288,Niobrara,12.99,0.3647083388662151,-1.3195773248961389,-30.74577,-10.655208
1981,1,0.01,-1,0,-1.709810409318036,-1.5266059563406773,Niobrara,0.01,-1.7731201565549048,-1.450110264530852,-43.725770000000004,-9.855208
1981,2,7.14,-2.1,0,-0.46016701660765896,-1.569431559970878,Niobrara,7.14,-0.4429074599273478,-1.4950426992725514,-36.59577,-10.955207999999999
1981,3,39.08,4.2,14.597911578160264,0.18162277644313124,-1.7055892892336781,Niobrara,24.482088421839734,0.2637514769094714,-1.7064913196592355,-4.655770000000004,-4.655207999999999
1981,4,19.82,12.5,59.791586613255376,-1.8735167886353437,-1.8543928053569831,Niobrara,-39.971586613255376,-1.7197742746776006,-1.9158713057857244,-23.915770000000002,3.6447920000000007
1981,5,86.19,13,71.11364610707714,0.2304294557053629,-1.6092599917867636,Niobrara,15.076353892922853,0.40391349468417076,-1.4939042907140692,42.454229999999995,4.144792000000001
1981,6,41.19,20.5,125.22450952714911,-1.263903591403721,-1.5285926627076187,Niobrara,-84.03450952714911,-1.1695143190208854,-1.3977217427633697,-2.5457700000000045,11.644792
1981,7,134.36,23.1,146.90304958368384,1.4185379906552078,-0.5390548562532842,Niobrara,-12.543049583683825,1.365201965448636,-0.3190268846623643,90.62423000000001,14.244792000000002
1981,8,71.18,21.8,126.86482398262616,0.7079921569187402,-0.720134635910926,Niobrara,-55.684823982626156,0.7782777083203024,-0.5028981116492671,27.444230000000005,12.944792000000001
1981,9,17.51,17.9,86.35273235189297,-1.1331516538887365,-0.6434702470098789,Niobrara,-68.84273235189296,-1.1140943703891593,-0.4144012913792411,-26.22577,9.044792
1981,10,66.94,9.6,36.94540665933713,1.1858622435076518,-0.4750637948709133,Niobrara,29.994593340662867,1.4415258818841703,-0.2320575596627636,23.204229999999995,0.7447920000000003
1981,11,13.02,5.2,14.967979231528522,-0.8724458709779368,-0.4185841695823404,Niobrara,-1.9479792315285227,-0.8690389123507004,-0.17447706613603994,-30.715770000000003,-3.655207999999999
1981,12,33.49,-4.3,0,1.8610879742516382,-0.2700201020185521,Niobrara,33.49,1.828491235879727,-0.03983128293696913,-10.24577,-13.155207999999998
1982,1,13.93,-11.7,0,0.9866499079255193,-0.11789563805071737,Niobrara,13.93,0.9842403408926247,0.04446031651278891,-29.805770000000003,-20.555208
1982,2,0.95,-3.9,0,-1.3606938592716988,-0.16841280303357478,Niobrara,0.95,-1.1847323341117566,0.0038329845463105612,-42.78577,-12.755208
1982,3,31.45,1.1,2.8889597199034283,0.38216131817219257,-0.13878032033658896,Niobrara,28.56104028009657,0.45822498312822924,0.06361333224828672,-12.285770000000003,-7.755208
1982,4,28.37,6.7,28.12942968856984,-0.6345730915786849,0.20541309087631957,Niobrara,0.2405703114301616,-0.4492852762983622,0.44189244324157906,-15.365770000000001,-2.155207999999999
1982,5,179.07,14.3,79.79996875959031,1.744683869784464,0.939942710472311,Niobrara,99.27003124040968,1.862482092563243,1.106262302050465,135.33423,5.444792000000001
1982,6,63.38,17.1,100.56798921650638,-0.05176415450407207,1.1853524650822564,Niobrara,-37.187989216506374,0.18794800587427363,1.3345678334262503,19.64423,8.244792000000002
1982,7,76.53,23.9,153.07671720169878,0.13575039348519075,0.6524575703250183,Niobrara,-76.54671720169878,0.12173114789682465,0.8289560463604901,32.79423,15.044792
1982,8,68.65,23,135.35666893857177,0.37749113184736593,0.6056664412536825,Niobrara,-66.70666893857177,0.43445208889954867,0.8175519028873153,24.914230000000003,14.144792
1982,9,55.08,16.5,78.25457103424897,0.3680996135573434,0.9380212966098501,Niobrara,-23.17457103424897,0.4127529418331653,1.121846211186791,11.344229999999996,7.644792000000001
1982,10,103.65,9.4,36.01677111529612,1.8795396888578895,1.1886410595123604,Niobrara,67.63322888470388,2.1361891014352734,1.3243717585329888,59.91423,0.544792000000001
1982,11,35.46,0.1,0.1259695591548445,1.4098640620403697,1.4116403492711431,Niobrara,35.334030440845154,1.333847116049782,1.5150317193308591,-8.275770000000001,-8.755208
1982,12,17.07,-1.7,0,0.87770359673349585,1.312686987020814,Niobrara,17.07,0.7899608056078309,1.4125413289349193,-26.665770000000002,-10.555207999999999
1983,1,2.59,-1.7,0,-1.0229191842675305,1.244075271884556,Niobrara,2.59,-1.0735924500912044,1.3297830576650285,-41.14577,-10.555207999999999
1983,2,2.84,0.7,1.336659935808218,-1.2722560270232983,1.2603473393430218,Niobrara,1.5033400641917818,-1.113425584883513,1.3445253881558972,-40.89577,-8.155208
1983,3,61.02,1.2,3.2094702286235792,1.4263832216378411,1.4740749069427597,Niobrara,57.81052977137642,1.3883286764213447,1.5431244062788516,17.28423,-7.655207999999999
1983,4,33.67,4.9,19.269204845440793,-0.18015000081599022,1.5994508433596917,Niobrara,14.400795154559209,0.009231875113937322,1.6174306857582066,-10.06577,-3.955207999999999
1983,5,127.43,11.9,63.90371795868421,1.2016342119131063,1.477659512830395,Niobrara,63.526282041315795,1.3599153309143956,1.6090770189300276,83.69423,3.044792000000001
1983,6,161.8,18.5,110.60711340814822,1.622179630523463,1.9118984444032046,Niobrara,51.19288659185179,1.7703098434205509,2.035207051068521,118.06423000000001,9.644792
1983,7,131.86,24,153.85149923564205,1.263693638683505,2.061587716071014,Niobrara,-21.99149923564204,1.2212775470156678,2.028849512598203,88.12423000000001,15.144792
1983,8,28.53,25.5,153.34312109889393,-1.9108604015447566,1.8281223651470937,Niobrara,-124.81312109889393,-1.8795214300272651,1.8825100434687294,-15.205770000000001,16.644792000000002
1983,9,29.29,17.6,84.60587426302413,-0.6549590424215548,1.6519806209371712,Niobrara,-55.315874263024135,-0.6189223461968288,1.7167482699980001,-14.445770000000003,8.744792000000002
1983,10,25.72,10.5,41.17352519625579,-0.28521980000766606,1.107711670647181,Niobrara,-15.45352519625579,-0.07289305102096255,1.2538591547541678,-18.015770000000003,1.6447920000000007
1983,11,44.15,2.3,5.582035174743068,1.5472414076389587,1.1268520600644896,Niobrara,38.56796482525693,1.4501086677113109,1.2690441822095286,0.4142299999999963,-6.5552079999999995
1983,12,16.23,-14.7,0,0.8024021852902945,1.1162321574963834,Niobrara,16.23,0.7101781086101253,1.2408035722448076,-27.505770000000002,-23.555208
1984,1,3.64,-4.8,0,-0.7678405921135782,1.1296145714627641,Niobrara,3.64,-0.8133968482088897,1.225742900107373,-40.09577,-13.655207999999998
1984,2,21.85,0.3,0.47982568385051244,0.912655967068866,1.263796621598832,Niobrara,21.370174316149487,0.7789458575419925,1.347619193103813,-21.88577,-8.555207999999999
1984,3,26.14,-0.5,0,0.2649997627128217,1.1050731135445158,Niobrara,26.14,0.34545007006170914,1.2238351109030412,-17.59577,-9.355208
1984,4,107.39,6.1,25.11275366265712,1.5383466117103477,1.5616932856601349,Niobrara,82.27724633734289,1.684876699114153,1.5875348898561736,63.65423,-2.7552079999999997
1984,5,67.46,13.4,73.76783680281837,-0.2730543664936353,1.1895452634344592,Niobrara,-6.307836802818372,-0.13431629817430013,1.3404945628598075,23.72422999999999,4.544792000000001
1984,6,78.79,20.1,122.27613714758627,-0.21044002072529544,0.3248385485294326,Niobrara,-43.48613714758626,0.021817692406301315,0.4977038438109194,35.054230000000004,11.244792000000002
1984,7,127.13,23.2,147.6723459785926,1.2881508396980144,0.31876260728838396,Niobrara,-20.542345978592607,1.2441047290032259,0.5254317127682279,83.39423,14.344792
1984,8,42.01,24,142.50456709348137,-0.8859858653525406,0.5383384772097372,Niobrara,-100.49456709348138,-0.8650878438929456,0.7559129482194069,-1.7257700000000042,15.144792
1984,9,23.28,15.3,71.42640601605463,-0.4089170238976041,0.5823694821989288,Niobrara,-48.14640601605463,-0.3672648916013271,0.809286288279582,-20.45577,6.444792000000001
1984,10,47.77,8.9,33.71337779442612,0.77010377894373,0.8187924761828136,Niobrara,14.05662220557388,1.0226708179035657,0.9994694645868135,4.034230000000001,0.04479200000000105
1984,11,20.67,2.8,7.080926675214566,0.21375667273596008,0.6370471785782238,Niobrara,13.589073324785435,0.26235331816335583,0.8362773019444949,-23.06577,-6.0552079999999995
1984,12,4.56,-5.1,0,-0.7007744396472573,0.5361453773616003,Niobrara,4.56,-0.8541639859936812,0.7236300065443613,-39.17577,-13.955207999999999
1985,1,15.92,-8,0,1.1947096698782778,0.6534795583752351,Niobrara,15.92,1.1968358091687745,0.7870420803197625,-27.81577,-16.855207999999998
1985,2,1.42,-6.3,0,-1.285467514726115,0.5149615769252806,Niobrara,1.42,-1.124101738004802,0.6634469031750403,-42.31577,-15.155207999999998
1985,3,23.5,3.6,12.115527438360125,-0.5618249552138265,0.4174096995582292,Niobrara,11.384472561639875,-0.5298841407600906,0.6035987063502103,-20.235770000000002,-5.255208
1985,4,51.24,10.8,50.10441099951247,-0.6057129651778005,-0.3019106538011065,Niobrara,1.1355890004875349,-0.4199393322515535,-0.05091820618275054,7.50423,1.9447920000000014
