Year,Month,ppt (mm),tmean (degrees C),PET,spei_1,spei_12,Site,Wat.Bal,spei1_RP,spei12_RP,ppt.anomaly,tmean.anomaly
1963,7,53.68,24.2,154.73401726210858,-0.8271505830328407,-1.6834562068888574,Arapaho,-101.05401726210857,-0.8054633408144759,-1.610208582471401,16.81225,15.589583
1963,8,71.97,22.1,129.38458166919514,0.8084575875588389,-1.45930104235771,Arapaho,-57.414581669195144,0.9895470837770691,-1.4558797671641814,35.10225,13.489583000000001
1963,9,95.13,18.2,89.62887243031007,1.2966543745801948,-0.6678485835172953,Arapaho,5.5011275696899276,1.2753476962558699,-0.7271092271021575,58.262249999999995,9.589583
1963,10,30.52,13.9,59.9149180559058,-0.8678948725401294,-0.7355895784731327,Arapaho,-29.3949180559058,-0.6549080050818625,-0.7408857660151592,-6.347750000000001,5.289583
1963,11,6.6,4.1,12.436143113871157,-1.0398424273106626,-0.7005291885441575,Arapaho,-5.836143113871158,-1.090184644237441,-0.7228353227655949,-30.26775,-4.510417
1963,12,6.73,-5.1,0,0.00914789389821165,-0.763461764498225,Arapaho,6.73,-0.20042035560096638,-0.7661994753986965,-30.13775,-13.710417
1964,1,0,-1.7,0,-1.5178857176668594,-1.014646383576969,Arapaho,0,-1.515646249344356,-1.0789278007548546,-36.86775,-10.310417
1964,2,9.82,-3.1,0,0.33888406787295633,-0.9745683851360115,Arapaho,9.82,0.24043412619031296,-1.0328182147800342,-27.04775,-11.710417
1964,3,16.51,-0.8,0,0.20384961823230913,-0.9235700568058014,Arapaho,16.51,0.13159939041161522,-0.9560079611424841,-20.35775,-9.410417
1964,4,70.25,7.7,35.20691184095677,0.9839048024182814,-0.27602130031162736,Arapaho,35.04308815904323,1.128696558156126,-0.29426221101671274,33.38225,-0.9104169999999998
1964,5,44.87,14.9,85.5998747279202,-1.1702774962834643,-0.3885712355115192,Arapaho,-40.7298747279202,-1.2772949471244937,-0.43658559739266367,8.002249999999997,6.289583
1964,6,77.89,18.3,110.09980565813291,0.3373478661393795,-0.1234342184535302,Arapaho,-32.20980565813291,0.42267945079177405,-0.20903826417287585,41.02225,9.689583
1964,7,52.14,24.1,153.99220008860422,-0.85155131660675,-0.17519180664475043,Arapaho,-101.85220008860422,-0.8300706207959936,-0.2101437825577905,15.27225,15.489583000000001
1964,8,15.57,20.4,117.90676563524643,-0.9365893889098338,-0.6658808303605082,Arapaho,-102.33676563524642,-0.896884114912407,-0.7501641759611603,-21.29775,11.789582999999999
1964,9,31.67,16,77.18137359923739,-0.10094961309086764,-1.1920845580062078,Arapaho,-45.51137359923739,0.025031970866993068,-1.2873676628356676,-5.197749999999999,7.389583
1964,10,2.62,9.8,39.936847705487786,-1.392857904847735,-1.3308663398958374,Arapaho,-37.31684770548779,-1.3903775583343785,-1.3039370419245186,-34.24775,1.1895830000000007
1964,11,3.66,2.3,6.3579636845515335,-0.7347557943238694,-1.2755011450787195,Arapaho,-2.6979636845515333,-0.7533879660215099,-1.2541913063555687,-33.207750000000004,-6.310417
1964,12,6.12,-3.4,0,-0.10704449363656462,-1.303588215430468,Arapaho,6.12,-0.32912052567980865,-1.2452114472402611,-30.74775,-12.010417
1965,1,10.64,-0.8,0,0.5934920828654362,-1.1529269544091145,Arapaho,10.64,0.5983247602166788,-1.216243755910852,-26.22775,-9.410417
1965,2,11.37,-2.8,0,0.5113457305458536,-1.1318059102288478,Arapaho,11.37,0.39948952998273174,-1.1937361684764594,-25.497750000000003,-11.410416999999999
1965,3,6.24,-4.1,0,-0.46517735544434846,-1.2629937371239048,Arapaho,6.24,-0.5029908356477844,-1.302765160179794,-30.62775,-12.710417
1965,4,27.83,9.9,47.130011754248294,-1.1066000902988724,-1.8483313884520423,Arapaho,-19.300011754248295,-1.028027690590204,-1.7635020091715294,-9.037750000000003,1.2895830000000004
1965,5,86.72,14.2,80.95052322806069,0.16384727723756526,-1.3990587154114114,Arapaho,5.76947677193931,0.016289725073593095,-1.3839771730760657,49.85225,5.589582999999999
1965,6,150.38,18.2,109.4018701142405,1.6276251711123668,-0.5210897932727153,Arapaho,40.9781298857595,1.7282395542356028,-0.6150834659017825,113.51225,9.589583
1965,7,121.82,22.1,139.26199371384337,1.4730051605657295,0.38432050963159287,Arapaho,-17.441993713843374,1.4884151869244302,0.42233945264145234,84.95224999999999,13.489583000000001
1965,8,36.5,20.3,117.23625126331325,-0.02019989905191368,0.6660631034291543,Arapaho,-80.73625126331325,0.14758090735968468,0.8159896637124836,-0.3677500000000009,11.689583
1965,9,92.28,11.3,51.54879000696663,1.858723079275537,1.3679975502447572,Arapaho,40.731209993033374,1.751240714051413,1.6765281750956997,55.41225,2.6895830000000007
1965,10,38.94,11.8,49.54279482627134,0.20101943384946813,1.4957356210398716,Arapaho,-10.602794826271342,0.6200657188957444,1.742980746994445,2.072249999999997,3.1895830000000007
1965,11,3.36,4.7,14.572151002263343,-1.569421114955724,1.4665545899007413,Arapaho,-11.212151002263344,-1.7058055683787667,1.7683157665469424,-33.50775,-3.910417
1965,12,19.27,-1.1,0,1.434219618587952,1.5507085244446264,Arapaho,19.27,1.4517332536486345,1.8371020844259052,-17.59775,-9.710417
1966,1,13.04,-7.6,0,0.9459414102016084,1.7209642216467111,Arapaho,13.04,0.9405543208078639,1.785787974917452,-23.82775,-16.210417
1966,2,7.79,-6.5,0,0.09176013351030136,1.6882374549656194,Arapaho,7.79,0.015899040419782132,1.722632800580732,-29.07775,-15.110417
1966,3,25.81,3.3,12.083239190622967,0.02912637333943947,1.7430260435942633,Arapaho,13.726760809377032,-0.03487951466809175,1.739833389583254,-11.057750000000002,-5.310417
1966,4,33.52,6.3,27.89229169420075,-0.09134290238850935,1.9791639934700689,Arapaho,5.627708305799253,0.014072500183333803,2.0146704826833575,-3.347749999999998,-2.310417
1966,5,8.61,14.8,84.93349301947285,-2.0338757825284173,1.3773066022334848,Arapaho,-76.32349301947285,-2.1001083717047684,1.473431457320985,-28.25775,6.189583000000001
1966,6,113.8,19.1,115.70511418987451,0.9938987056784188,0.8762029056712284,Arapaho,-1.90511418987451,1.0903631709414447,0.9879036164812295,76.93225,10.489583000000001
1966,7,94.56,24.6,157.70619264997006,0.3403463162017491,0.38157086215727454,Arapaho,-63.14619264997006,0.3650009419998207,0.41905882590755866,57.69225,15.989583000000001
1966,8,60.82,19.6,112.55761971686444,0.9765861470644899,0.7385936071095075,Arapaho,-51.73761971686444,1.1506112059114681,0.9165849403824591,23.95225,10.989583000000001
1966,9,73.49,16.2,78.3021715762605,1.0830659508621296,0.28376088131656363,Arapaho,-4.812171576260511,1.0923968637047246,0.37431645321471757,36.622249999999994,7.589582999999999
1966,10,11.03,9.4,38.05130524726279,-0.7178891967827332,0.15222873066260206,Arapaho,-27.021305247262788,-0.4572188180375268,0.18799625115880456,-25.83775,0.7895830000000004
1966,11,6.63,2.9,8.32056169732582,-0.6380778099481005,0.22823004760245805,Arapaho,-1.69056169732582,-0.6490167313667397,0.257521405242241,-30.237750000000002,-5.710417
1966,12,6.68,-3.4,0,-1.3899504901013327e-4,0.08194427530551393,Arapaho,6.68,-0.21076536277612726,0.08173735919042895,-30.18775,-12.010417
1967,1,5.08,-1.7,0,-0.43375075999725576,0.005260334681593851,Arapaho,5.08,-0.41361887942326114,-0.03902344561361449,-31.787750000000003,-10.310417
1967,2,1.44,-0.5,0,-0.8326889398479943,-0.06834716932457803,Arapaho,1.44,-0.7977272771999944,-0.09758411081014441,-35.42775,-9.110417
1967,3,7.85,4.6,17.765943067837703,-1.5501139647009712,-0.348739693367691,Arapaho,-9.915943067837704,-1.5284391480962591,-0.36994066894467614,-29.01775,-4.010417
1967,4,34.71,9.2,43.284908325626944,-0.6743202800719675,-0.5732779272819025,Arapaho,-8.574908325626943,-0.5872632795985233,-0.5792257151819656,-2.15775,0.5895829999999993
1967,5,98.53,10.8,58.92087423231658,1.062482771895147,0.7912839261141399,Arapaho,39.60912576768342,0.927162314120038,0.8054866461600423,61.66225,2.1895830000000007
1967,6,154.44,16.8,99.69673737940111,1.7829281288712255,1.218005326066105,Arapaho,54.743262620598884,1.8841225859470891,1.4516807690264604,117.57225,8.189583
1967,7,72.64,21.5,134.8836751583325,0.3666972851167653,1.233180778243946,Arapaho,-62.24367515833249,0.39124884589219944,1.5121495100703677,35.77225,12.889583
1967,8,23.03,20.6,119.24937613037633,-0.6702671144312322,0.8552126172875439,Arapaho,-96.21937613037633,-0.581399861778606,1.0813191880969135,-13.83775,11.989583000000001
1967,9,19.6,16.6,80.55041686428912,-0.704389094285157,0.29656205609744246,Arapaho,-60.95041686428912,-0.5840937734913723,0.3896273840510007,-17.26775,7.989583000000001
1967,10,12.42,10.2,41.83479141142461,-0.8691658529828831,0.3126543705491774,Arapaho,-29.41479141142461,-0.6566075347617476,0.3662989925064702,-24.44775,1.5895829999999993
1967,11,9.05,1.6,4.172567382837593,-0.035537561537184,0.3561994139613583,Arapaho,4.877432617162408,-0.021984644375672376,0.40447734047703265,-27.81775,-7.010417
1967,12,20.06,-6,0,1.4869734723219803,0.4837409897196786,Arapaho,20.06,1.513199193814363,0.5299415841552353,-16.807750000000002,-14.610417
1968,1,2.09,-5.1,0,-1.0672534152390731,0.4944899040718104,Arapaho,2.09,-1.0529076952056697,0.47563781278850126,-34.77775,-13.710417
1968,2,7.68,-0.9,0,0.07766804056811132,0.5595671315983403,Arapaho,7.68,0.003206854077306018,0.5552812911553734,-29.18775,-9.510417
1968,3,7.38,4.6,17.765943067837703,-1.5807135632825928,0.5647228897342388,Arapaho,-10.385943067837704,-1.557479111044447,0.5571433283423521,-29.487750000000002,-4.010417
1968,4,40.36,6.9,30.99820602236548,0.05891596212917224,0.7301944883675725,Arapaho,9.36179397763452,0.16971309182214744,0.7040924399794476,3.4922499999999985,-1.7104169999999996
1968,5,82.4,11.1,60.82456950146782,0.6059188374984148,0.5408991939672783,Arapaho,21.575430498532185,0.4603995378359397,0.5293903775503543,45.532250000000005,2.4895829999999997
1968,6,49.97,20,122.05624614687645,-0.8748169042568563,-0.944444447532155,Arapaho,-72.08624614687645,-0.8312486436718227,-1.0093200520111167,13.102249999999998,11.389583
1968,7,53.21,22,138.5309336598138,-0.33792299873739085,-1.1835445515091245,Arapaho,-85.32093365981379,-0.31322542938895176,-1.1861580102481206,16.34225,13.389583
1968,8,150.08,20.6,119.24937613037633,2.473240648432491,0.2364888042087975,Arapaho,30.83062386962368,2.509434804671756,0.2512333408573013,113.21225000000001,11.989583000000001
1968,9,7.02,15.4,73.83255979375892,-0.9491082109211681,0.20685981288556132,Arapaho,-66.81255979375892,-0.849096216998311,0.28249060959324834,-29.84775,6.789583
1968,10,17.43,10.7,44.22403885001308,-0.7037189532749399,0.2768928178431212,Arapaho,-26.79403885001308,-0.4388466835760572,0.3263166230046212,-19.43775,2.0895829999999993
1968,11,13.65,1.8,4.783759709398728,0.29605666870113956,0.29384789488547014,Arapaho,8.866240290601272,0.3074447881137354,0.33254760063886046,-23.217750000000002,-6.810417
1968,12,13.36,-5.9,0,0.9365398816477406,0.21432144422669155,Arapaho,13.36,0.8688237526411755,0.22627358629735592,-23.50775,-14.510417
1969,1,13.8,-7.9,0,1.046414852790172,0.3697734529351737,Arapaho,13.8,1.037832793304352,0.3436949977731987,-23.06775,-16.510417
1969,2,8.06,-2.9,0,0.12604358971445023,0.373564105237257,Arapaho,8.06,0.046825055924402,0.3618406899888579,-28.80775,-11.510417
1969,3,6.98,-1.7,0,-0.41524687152544376,0.570512391796831,Arapaho,6.98,-0.45583504310905476,0.5629944105414695,-29.88775,-10.310417
1969,4,19.41,10.4,49.90356333386329,-1.5357346129481564,0.08030280437642805,Arapaho,-30.49356333386329,-1.4587940738674832,0.05301519181106496,-17.45775,1.7895830000000004
1969,5,94.44,15.3,88.27254668959972,0.17533740648499524,-0.11136331723386371,Arapaho,6.167453310400276,0.027720581585766558,-0.15868312698624273,57.57225,6.689583000000001
1969,6,85.23,16.1,94.89201977153584,0.8460750106823673,0.5523606803810002,Arapaho,-9.662019771535839,0.9408034542817023,0.5728481007516035,48.36225,7.489583000000001
1969,7,88.84,22.5,142.19152740331833,0.618507839864565,0.8486058140712859,Arapaho,-53.35152740331833,0.6417349252572158,0.999633398528075,51.97225,13.889583
1969,8,31.09,23.1,136.2035127714343,-1.0578312551608933,-0.6216611207833576,Arapaho,-105.1135127714343,-1.0433942830356584,-0.7066254948517271,-5.777750000000001,14.489583000000001
1969,9,19.69,18.5,91.34575361024172,-1.1558650870439464,-0.612400921602909,Arapaho,-71.65575361024172,-1.0820897164467864,-0.6656964430163981,-17.17775,9.889583
1969,10,68.78,5.3,19.56860313950996,1.9309854996564966,0.2882142826368279,Arapaho,49.21139686049004,2.221740986575425,0.33896016885197877,31.91225,-3.310417
1969,11,6.66,3.3,9.666717582617423,-0.7645337334574649,0.13679444583886735,Arapaho,-3.006717582617423,-0.785757625282495,0.15416443998619206,-30.20775,-5.310417
1969,12,2.62,-1.5,0,-0.9065033124363179,0.007381594933867909,Arapaho,2.62,-1.1692687576679461,0.001729567836837473,-34.24775,-10.110417
1970,1,10.18,-5.3,0,0.519489218721864,-0.02228506076605574,Arapaho,10.18,0.5262289014520113,-0.06773790225522597,-26.68775,-13.910416999999999
1970,2,2.26,1,2.429776051379259,-1.098109266773545,-0.11836820330468997,Arapaho,-0.16977605137925922,-1.0263905368642838,-0.1495089338533737,-34.60775,-7.610417
1970,3,20.43,-1,0,0.43844359234104235,0.04763430701859077,Arapaho,20.43,0.3562978810641242,0.033181053358323276,-16.43775,-9.610417
1970,4,58.76,6,26.356793184897633,0.8994420991701884,0.7179442568764842,Arapaho,32.403206815102365,1.0410919532528828,0.691607050112155,21.892249999999997,-2.610417
1970,5,44.53,15.3,88.27254668959972,-1.2499470902227594,0.1532429449483169,Arapaho,-43.74254668959972,-1.353257189913272,0.11471980888019333,7.66225,6.689583000000001
1970,6,101.27,18.7,112.8976465693773,0.8065716786522196,0.09283476956067778,Arapaho,-11.627646569377305,0.9007677785564749,0.028301163640961653,64.40225,10.089583
1970,7,57.83,22.8,144.39418045820253,-0.37686395316230653,-0.32276458282328946,Arapaho,-86.56418045820253,-0.3523189297337129,-0.36529644411343787,20.962249999999997,14.189583
1970,8,6.72,23.7,140.31781790977618,-2.2875808028876645,-0.6278546052198303,Arapaho,-133.59781790977618,-2.6570497425294306,-0.7127543550439724,-30.147750000000002,15.089583
1970,9,20.8,15.6,74.94654357016809,-0.42998087155838116,-0.3582149966422627,Arapaho,-54.14654357016809,-0.2997673850438561,-0.37910873345422214,-16.06775,6.989583
1970,10,18.41,7.2,27.924225319514516,0.25356811103238175,-1.058553278986347,Arapaho,-9.514225319514516,0.6749760585705966,-1.0522824394765349,-18.45775,-1.4104169999999998
1970,11,7.88,2.6,7.330153988533939,-0.426347538907021,-1.014104944724601,Arapaho,0.5498460114660606,-0.4241863417613566,-1.0192721713592239,-28.987750000000002,-6.010417
1970,12,6.36,-3.1,0,-0.06057183628000512,-0.98737164869994,Arapaho,6.36,-0.2778377519623204,-0.9701998297813215,-30.50775,-11.710417
1971,1,7.57,-4.2,0,0.05984935559271412,-1.0072656617005151,Arapaho,7.57,0.07595158622299283,-1.0715754878587154,-29.29775,-12.810417000000001
1971,2,21.18,-3.7,0,1.3340852030717503,-0.7499085382855546,Arapaho,21.18,1.186568848816476,-0.8021962066932153,-15.687750000000001,-12.310417000000001
1971,3,30.33,0.9,2.67490164206969,0.8310139838256649,-0.664684100349167,Arapaho,27.655098357930306,0.735733724396377,-0.6918849421614008,-6.537750000000003,-7.710417
1971,4,90.07,8.4,38.94790840812004,1.4457549187990193,-0.48648613336224256,Arapaho,51.12209159187995,1.6086882935833886,-0.4964354689281335,53.20224999999999,-0.21041699999999963
1971,5,97.94,12.2,67.87426109414908,0.8279674609198768,0.40175205520580626,Arapaho,30.06573890585092,0.686547135918727,0.37867866519778176,61.07225,3.5895829999999993
1971,6,69.64,20.4,124.89386226034075,-0.3182236520245498,-0.1409111890249988,Arapaho,-55.25386226034075,-0.2531979375247552,-0.2276935657020729,32.77225,11.789582999999999
1971,7,70.93,20.7,129.0764517686601,0.4845492210072131,0.13462953093011185,Arapaho,-58.146451768660086,0.5085551392466258,0.13133770420420462,34.062250000000006,12.089583
1971,8,26.85,22.3,130.74447734868784,-1.0046037166609012,0.5136562919483897,Arapaho,-103.89447734868784,-0.9788573373563009,0.6093996418674963,-10.01775,13.689583
1971,9,54.55,14.9,71.05780930794374,0.8036204663296369,0.8746916303114978,Arapaho,-16.507809307943745,0.8501864526145071,1.0843793317510757,17.682249999999996,6.289583
1971,10,36.74,8.9,35.712492741104576,0.7078214720832346,0.9682828446559353,Arapaho,1.027507258895426,1.1261728850160089,1.1185426546401473,-0.12774999999999892,0.28958300000000037
1971,11,8.36,3.1,8.990151152914919,-0.5372350700788519,0.9548097227999301,Arapaho,-0.6301511529149195,-0.5413025108421687,1.122512061223585,-28.50775,-5.510417
1971,12,4.97,-2.6,0,-0.34390391180963514,0.942076156286174,Arapaho,4.97,-0.5863431352163699,1.0728601239084496,-31.897750000000002,-11.210417
1972,1,5.9,-5.7,0,-0.26638548098879733,1.0113430981040152,Arapaho,5.9,-0.2468283243193761,1.0259233818659887,-30.967750000000002,-14.310417000000001
1972,2,1.22,0.3,0.600799734073704,-0.9666837982097289,0.8142428215903704,Arapaho,0.619200265926296,-0.9133668857666073,0.8198449730732018,-35.64775,-8.310417
1972,3,8.22,5.4,21.399593283492322,-1.7611365472931817,0.40110898650932153,Arapaho,-13.179593283492322,-1.7288681056182338,0.39163910867165197,-28.647750000000002,-3.2104169999999996
1972,4,54.83,7.8,35.7381128275926,0.43494291029891413,-0.014650999204818757,Arapaho,19.091887172407397,0.5595145269353368,-0.04017488205142936,17.962249999999997,-0.8104170000000002
1972,5,60.26,13.8,78.3101161822743,-0.5346408281830203,-0.6148309677656886,Arapaho,-18.0501161822743,-0.6678564326700294,-0.657195712233349,23.392249999999997,5.189583000000001
1972,6,103.86,19.5,118.52203897480805,0.7438789776462171,-0.1282814502905347,Arapaho,-14.662038974808056,0.8371667816252962,-0.2142200577825807,66.99225,10.889583
1972,7,80.29,20.7,129.0764517686601,0.741800954604279,-0.06607497775652338,Arapaho,-48.786451768660086,0.7641755281885034,-0.09234249935781226,43.422250000000005,12.089583
1972,8,28.5,20.9,121.26721409751599,-0.5213340478373849,0.10787794904010473,Arapaho,-92.76721409751599,-0.40901483458997745,0.09311550982159207,-8.367750000000001,12.289582999999999
1972,9,42.3,15.9,76.62181589113871,0.28614391639967723,-0.04770755047436285,Arapaho,-34.32181589113871,0.38815728052041615,-0.018979873968876473,5.432249999999996,7.289583
1972,10,14.35,8.8,35.247219906837834,-0.3489986076274157,-0.25710576867766943,Arapaho,-20.897219906837833,0.0031845227149839505,-0.2532432168570679,-22.51775,0.18958300000000072
1972,11,46.25,-1.5,0,2.1237317347300784,0.24249928529391745,Arapaho,46.25,1.9988728790791748,0.2737768724208944,9.382249999999999,-10.110417
1972,12,9.55,-7,0,0.4704385250427719,0.2821535516445562,Arapaho,9.55,0.3244594789152752,0.30155055367707867,-27.31775,-15.610417
1973,1,17.76,-5.4,0,1.4967327703086537,0.4415271336855331,Arapaho,17.76,1.4727485914401435,0.41955378171264573,-19.10775,-14.010417
1973,2,3.27,-0.7,0,-0.5447010566707116,0.46937416646553504,Arapaho,3.27,-0.5476353040527822,0.4614947354283951,-33.59775,-9.310417
1973,3,58.31,4,15.105818924998928,1.5065643882678155,1.0365034653808574,Arapaho,43.204181075001074,1.3982715778642503,1.0326682574106756,21.44225,-4.610417
1973,4,60.67,6.9,30.99820602236548,0.8093579309913228,1.1386063694612056,Arapaho,29.671793977634522,0.9476813682694725,1.1247302937967378,23.80225,-1.7104169999999996
1973,5,74.98,12.7,71.11315410008208,0.10872895016226668,1.3536721814893917,Arapaho,3.8668458999179194,-0.03845942329409302,1.4459471825366446,38.11225,4.089582999999999
1973,6,36.04,19.3,117.11240477854041,-1.1917829057295535,0.6209676805842416,Arapaho,-81.0724047785404,-1.1603015267458672,0.6587160013083244,-0.8277500000000018,10.689583
1973,7,64.15,22.1,139.26199371384337,-0.020065788990274256,0.3066767817250681,Arapaho,-75.11199371384336,0.00525138557875864,0.33034871525731285,27.282250000000005,13.489583000000001
1973,8,28.28,22.8,134.1527586660831,-1.0909750046093263,0.21365966770266887,Arapaho,-105.87275866608309,-1.083750013461577,0.22278546401629987,-8.58775,14.189583
1973,9,145.17,14.4,68.29797209139565,2.264904976489327,1.246713388908548,Arapaho,76.87202790860434,2.0918600560631604,1.5310820713273594,108.30224999999999,5.789583
1973,10,24.52,10.7,44.22403885001308,-0.280502058201057,1.2339936119973147,Arapaho,-19.70403885001308,0.08448762334072173,1.431305962478422,-12.347750000000001,2.0895829999999993
1973,11,17.94,2.1,5.720917447374075,0.549971592763478,0.9878091951297904,Arapaho,12.219082552625927,0.5533462796272887,1.1633428777991097,-18.92775,-6.510417
1973,12,24.25,-3.2,0,1.7298918859051104,1.1020406044016304,Arapaho,24.25,1.7950861157911653,1.2691833722654535,-12.617750000000001,-11.810417000000001
1974,1,10.07,-7.1,0,0.5014774869540477,1.1374919276909405,Arapaho,10.07,0.508666689798415,1.1607683434118772,-26.79775,-15.710417
1974,2,8.15,0.7,1.606171580405894,-0.07209325057760116,1.1606648917791629,Arapaho,6.5438284195941065,-0.13099492025493134,1.1787458696533717,-28.717750000000002,-7.910417
1974,3,19.5,4.5,17.31849993558159,-0.7406636669950356,0.7951285266175486,Arapaho,2.1815000644184117,-0.7629734240309322,0.7897054533354013,-17.36775,-4.110417
1974,4,44.65,8.9,41.65113564609651,-0.19843175591680087,0.4904745082706827,Arapaho,2.9988643539034854,-0.09675043253050501,0.4612353069130979,7.782249999999998,0.28958300000000037
1974,5,41.69,14.4,82.275233533563,-1.1664212398155387,-0.03438840183389713,Arapaho,-40.585233533563,-1.2736168538786585,-0.07997408941578535,4.822249999999997,5.789583
1974,6,72.93,19.1,115.70511418987451,0.053883627751983056,0.36494966305808796,Arapaho,-42.7751141898745,0.13146444339769991,0.34422156511734753,36.062250000000006,10.489583000000001
1974,7,29.6,24.4,156.21912700091016,-1.571620524625412,-0.24893869337624036,Arapaho,-126.61912700091017,-1.557942425804259,-0.2882690678308953,-7.2677499999999995,15.789582999999999
1974,8,50.46,19.5,111.89140938635033,0.6816416193614958,0.300467753743173,Arapaho,-61.43140938635033,0.8662117092531595,0.33182682519436313,13.59225,10.889583
1974,9,15.81,13.8,65.00646549133293,-0.23841903801596034,-1.10351834235789,Arapaho,-49.19646549133293,-0.10867413158046316,-1.1952892913783868,-21.05775,5.189583000000001
1974,10,10.1,10.9,45.18481716959091,-1.2413045445221094,-1.3274591354578829,Arapaho,-35.084817169590906,-1.1711466216748818,-1.3008492634590725,-26.76775,2.2895830000000004
1974,11,3.75,2.2,6.038277822547634,-0.6953461390692429,-1.4870170296103307,Arapaho,-2.2882778225476343,-0.7107099127447304,-1.4366028854829864,-33.11775,-6.410417
1974,12,5.86,-3.2,0,-0.15852130064556763,-1.7316402226585939,Arapaho,5.86,-0.38561863380105826,-1.594461324787946,-31.00775,-11.810417000000001
1975,1,4.05,-3.7,0,-0.6488742264509917,-1.7302903836417114,Arapaho,4.05,-0.6292733521794907,-1.7813628333578984,-32.817750000000004,-12.310417000000001
1975,2,6.35,-4.7,0,-0.09840216025623377,-1.7306294925857988,Arapaho,6.35,-0.15444768639007375,-1.8035791161511923,-30.51775,-13.310417000000001
1975,3,38.77,-0.6,0,1.3350341596004822,-1.3411135120846134,Arapaho,38.77,1.2290671413077312,-1.3826665348509801,1.9022500000000022,-9.210417
1975,4,31.82,6.1,26.867286521642274,-0.11875296294745254,-1.335742665765145,Arapaho,4.952713478357726,-0.014302981473613825,-1.294098567912898,-5.047750000000001,-2.5104170000000003
1975,5,101.06,12.9,72.41450157546768,0.7916825021451184,-0.5497264304827377,Arapaho,28.64549842453232,0.6494700499276416,-0.5942682241821898,64.19225,4.289583
1975,6,74.79,17.4,103.84078646070381,0.41633970316325214,-0.37441628136149185,Arapaho,-29.050786460703804,0.5035095516837086,-0.4696843771412034,37.922250000000005,8.789582999999999
1975,7,59.04,23,145.8652071468455,-0.3850402675021197,0.03311889907839449,Arapaho,-86.82520714684551,-0.3605293296524923,0.017065632314599084,22.17225,14.389583
1975,8,37.33,21.5,125.31680337870715,-0.31813495049597335,-0.22899016937613498,Arapaho,-87.98680337870715,-0.1788503271943402,-0.2961949751703703,0.4622499999999974,12.889583
1975,9,9.63,14.7,69.95206115411773,-0.6785754652963606,-0.2995297759962596,Arapaho,-60.322061154117726,-0.5567861678148703,-0.31182674714910774,-27.23775,6.089582999999999
1975,10,9.42,10.2,41.83479141142461,-1.0637466897628627,-0.22799193605577947,Arapaho,-32.41479141142461,-0.921485166433636,-0.22256609892319326,-27.44775,1.5895829999999993
1975,11,24.12,0.4,0.8349713931189778,1.2311554821168242,0.03815357201381907,Arapaho,23.285028606881024,1.1921448610668508,0.04426827531804638,-12.74775,-8.210417
1975,12,9.73,-1.6,0,0.49608878391143535,0.07035349469650883,Arapaho,9.73,0.3541688811977192,0.06923327772258966,-27.13775,-10.210417
1976,1,24.2,-5.7,0,2.038004242504888,0.31696824421959735,Arapaho,24.2,1.993736420706612,0.28796659217729825,-12.667750000000002,-14.310417000000001
1976,2,5.23,1.7,4.497984644356044,-0.9480993846475262,0.2538255153949685,Arapaho,0.7320153556439566,-0.8973531438788678,0.23728899789078464,-31.63775,-6.910417
1976,3,8.2,1.6,5.215641120671569,-0.6860584315693685,-0.15821790781147682,Arapaho,2.98435887932843,-0.7114529503393671,-0.17604804245761183,-28.66775,-7.010417
1976,4,69.66,8.6,40.02618326914932,0.8080860571208633,0.0880290969869472,Arapaho,29.633816730850675,0.9463626560199356,0.06061930651141291,32.792249999999996,-0.010417000000000343
1976,5,67.07,12.9,72.41450157546768,-0.16122662861799889,-0.3341292667460778,Arapaho,-5.344501575467689,-0.3046182039321713,-0.3826832107976551,30.202249999999992,4.289583
1976,6,40.76,18.8,113.59861770650541,-0.9008907053140405,-0.828493093737123,Arapaho,-72.8386177065054,-0.8583394156111133,-0.9048256082504571,3.892249999999997,10.189583
1976,7,50.7,23.1,146.60149219228725,-0.6683472679426603,-0.9386098178156473,Arapaho,-95.90149219228725,-0.6454366173736867,-0.9656439183083112,13.832250000000002,14.489583000000001
1976,8,46,21.6,125.99351478532655,0.009436894134319284,-0.869581679371854,Arapaho,-79.99351478532655,0.1793236181264569,-0.9443947421365086,9.132249999999999,12.989583000000001
1976,9,11.05,16.6,80.55041686428912,-1.0633939365674445,-0.9111748459863916,Arapaho,-69.50041686428912,-0.97680885391999706,-0.9917410172195986,-25.81775,7.989583000000001
1976,10,21.25,7.1,27.474618463779013,0.4057920220908093,-0.5809163832478215,Arapaho,-6.224618463779013,0.8306035196218198,-0.5866950717754243,-15.617750000000001,-1.5104170000000003
1976,11,2.92,0.1,0.1670859121879357,-0.22390184284032205,-0.8499004314411895,Arapaho,2.7529140878120644,-0.21384193005268998,-0.8660995727595274,-33.94775,-8.510417
1976,12,3.3,-1.4,0,-0.7322260067135824,-0.9474647517681803,Arapaho,3.3,-0.9927782505290111,-0.9344208536194604,-33.567750000000004,-10.010417
1977,1,4.98,-7.7,0,-0.45442180831125817,-1.1633253032594937,Arapaho,4.98,-0.434278216514195,-1.2265369532356445,-31.88775,-16.310417
1977,2,5.13,1.1,2.7139715263915853,-0.6771626904827681,-1.140681718773931,Arapaho,2.4160284736084146,-0.6629521059185571,-1.202808318412045,-31.737750000000002,-7.510417
1977,3,62.98,1.4,4.466877919308635,2.0004696927650403,-0.47727621340087806,Arapaho,58.51312208069136,1.8878923007588184,-0.5008623487653306,26.112249999999996,-7.210417
